level_0,Unnamed: 0.1,Unnamed: 0,SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,TPopulation1Jan,TPopulation1July,TPopulationMale1July,TPopulationFemale1July,PopDensity,PopSexRatio,MedianAgePop,NatChange,NatChangeRT,PopChange,PopGrowthRate,DoublingTime,Births,Births1519,CBR,TFR,NRR,MAC,SRB,Deaths,DeathsMale,DeathsFemale,CDR,LEx,LExMale,LExFemale,LE15,LE15Male,LE15Female,LE65,LE65Male,LE65Female,LE80,LE80Male,LE80Female,InfantDeaths,IMR,LBsurvivingAge1,Under5Deaths,Q5,Q0040,Q0040Male,Q0040Female,Q0060,Q0060Male,Q0060Female,Q1550,Q1550Male,Q1550Female,Q1560,Q1560Male,Q1560Female,NetMigrations,CNMR,BirthsSingle,Population
267.0,267.0,115.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2057,8920173.737,8914747.252,4440407.006,4474340.246,68.3629,99.2416,41.2766,-10852.493,-1.217,-10852.97,-0.122,,87035.678,5681.575,9.764,1.6182,0.7622,29.006,104.5,97888.171,50829.848,47058.323,10.981,77.7411,75.2654,80.3258,65.1061,62.9357,67.3484,20.2423,18.9347,21.4692,10.0013,9.2163,10.6314,1484.155,17.0138,85756.456,2129.738,24.1077,61.0832,72.5744,49.0088,132.989,159.1578,105.1136,56.181,68.2995,43.4182,105.6786,128.2607,81.7782,0.0,0.0,87035678.0,8920173737.0
268.0,268.0,116.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2058,8909320.767,8902716.291,4433366.954,4469349.336,68.2706,99.1949,41.6237,-13208.249,-1.484,-13208.953,-0.148,,85649.324,5558.153,9.621,1.6095,0.7585,29.04,104.5,98857.573,51300.361,47557.212,11.105,77.839,75.366,80.4226,65.1819,63.0172,67.4198,20.2967,18.9938,21.5215,10.032,9.2466,10.6648,1444.898,16.8323,84402.749,2074.046,23.8624,60.6502,72.1757,48.547,132.0964,158.2062,104.293,55.8641,67.954,43.1427,105.0496,127.5378,81.2578,0.0,0.0,85649324.0,8909320767.0
269.0,269.0,117.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2059,8896111.814,8888316.148,4425145.399,4463170.749,68.1602,99.148,41.9721,-15590.671,-1.754,-15591.332,-0.175,,84208.36,5433.898,9.475,1.5983,0.7535,29.072,104.5,99799.031,51745.087,48053.944,11.229,77.9348,75.4662,80.5149,65.2567,63.0998,67.4876,20.3501,19.0539,21.5705,10.0636,9.2793,10.6975,1406.41,16.6624,82994.045,2019.587,23.628,60.22,71.7803,48.0868,131.2174,157.2615,103.4947,55.5683,67.6302,42.8881,104.4207,126.8044,80.7508,0.0,0.0,84208360.0,8896111814.0
270.0,270.0,118.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2060,8880520.482,8871693.034,4415821.287,4455871.746,68.0327,99.1012,42.3231,-17654.365,-1.99,-17654.897,-0.199,,83055.269,5315.061,9.362,1.5908,0.7503,29.106,104.5,100709.634,52177.548,48532.086,11.352,78.0317,75.5672,80.6086,65.3315,63.1815,67.5565,20.4023,19.1122,21.6192,10.0967,9.3134,10.7317,1371.971,16.488,81868.999,1968.961,23.382,59.7509,71.3312,47.603,130.3262,156.3088,102.6823,55.2688,67.3073,42.6254,103.7906,126.0831,80.2304,0.0,0.0,83055269.0,8880520482.0
271.0,271.0,119.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2061,8862865.585,8853052.277,4405495.077,4447557.2,67.8898,99.0543,42.6698,-19626.133,-2.217,-19626.616,-0.222,,81973.375,5195.179,9.26,1.5832,0.7471,29.14,104.5,101599.508,52604.937,48994.571,11.477,78.1263,75.6649,80.7012,65.4042,63.2595,67.6248,20.4523,19.1673,21.6667,10.13,9.3475,10.7665,1339.398,16.3103,80814.208,1920.828,23.133,59.2704,70.8633,47.1145,129.4473,155.3761,101.8741,54.9817,67.0019,42.37,103.1714,125.384,79.7092,0.0,0.0,81973375.0,8862865585.0
272.0,272.0,120.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2062,8843238.969,8832523.557,4394239.06,4438284.497,67.7323,99.0076,43.0102,-21430.197,-2.426,-21430.824,-0.243,,81016.757,5075.09,9.173,1.5766,0.7443,29.174,104.5,102446.954,52993.693,49453.261,11.599,78.2222,75.7677,80.7907,65.4773,63.3415,67.6896,20.502,19.2249,21.7108,10.1649,9.3857,10.8005,1308.405,16.1239,79883.256,1874.9,22.8725,58.7471,70.3394,46.597,128.5279,154.3718,101.0576,54.7078,66.7051,42.1329,102.5198,124.6254,79.1832,0.0,0.0,81016757.0,8843238969.0
273.0,273.0,121.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2063,8821808.145,8810184.234,4382092.387,4428091.846,67.561,98.9612,43.343,-23247.201,-2.639,-23247.823,-0.264,,79985.815,4942.559,9.079,1.5672,0.7402,29.208,104.5,103233.016,53369.172,49863.844,11.718,78.3205,75.8702,80.8856,65.5513,63.4215,67.7584,20.5523,19.2807,21.7582,10.2011,9.4233,10.8373,1275.669,15.9209,78879.793,1827.956,22.5938,58.1762,69.7624,46.0367,127.5834,153.3529,100.2044,54.4444,66.4249,41.8998,101.8595,123.8696,78.6356,0.0,0.0,79985815.0,8821808145.0
274.0,274.0,122.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2064,8798560.322,8786119.888,4369093.682,4417026.206,67.3765,98.9148,43.6683,-24880.078,-2.832,-24880.867,-0.283,,79133.715,4820.692,9.007,1.5601,0.7372,29.239,104.5,104013.793,53733.996,50279.797,11.839,78.4152,75.971,80.9747,65.6227,63.5003,67.8228,20.6001,19.3356,21.8015,10.2354,9.4609,10.8704,1246.758,15.7321,78051.534,1785.514,22.3275,57.6262,69.2001,45.5037,126.6768,152.3688,99.3932,54.1991,66.1643,41.6832,101.2262,123.1436,78.1129,0.0,0.0,79133715.0,8798560322.0
275.0,275.0,123.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2065,8773679.455,8760369.689,4355264.442,4405105.247,67.179,98.8686,43.9862,-26618.857,-3.039,-26619.532,-0.304,,78133.182,4683.939,8.919,1.5491,0.7323,29.27,104.5,104752.039,54082.265,50669.774,11.958,78.514,76.0767,81.0669,65.6954,63.5805,67.8886,20.6487,19.391,21.8457,10.2724,9.5011,10.9064,1214.799,15.5208,77078.05,1740.008,22.0306,57.0369,68.5833,44.9471,125.73,151.3307,98.5588,53.9465,65.8916,41.4643,100.5833,122.4041,77.5866,0.0,0.0,78133182.0,8773679455.0
276.0,276.0,124.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2066,8747059.923,8732965.55,4340616.296,4392349.254,66.9689,98.8222,44.3004,-28188.116,-3.228,-28188.746,-0.323,,77305.697,4554.138,8.852,1.5408,0.7288,29.299,104.5,105493.813,54436.247,51057.566,12.08,78.6106,76.1793,81.158,65.766,63.6582,67.9527,20.6952,19.4442,21.8879,10.31,9.5419,10.9428,1185.25,15.3098,76275.047,1697.313,21.733,56.4561,67.9886,44.3844,124.8054,150.3358,97.7247,53.7091,65.6457,41.2483,99.9619,121.701,77.0668,0.0,0.0,77305697.0,8747059923.0
277.0,277.0,125.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2067,8718871.177,8704076.99,4325226.719,4378850.272,66.7473,98.7754,44.5863,-29587.871,-3.399,-29588.374,-0.34,,76616.817,4427.004,8.803,1.5348,0.7263,29.328,104.5,106204.688,54788.15,51416.538,12.202,78.7051,76.2788,81.2481,65.8362,63.7338,68.0181,20.7416,19.4955,21.9317,10.3513,9.5852,10.9845,1160.041,15.123,75607.046,1658.889,21.4547,55.8889,67.398,43.845,123.937,149.3989,96.9464,53.5024,65.4364,41.0571,99.3792,121.0453,76.5778,0.0,0.0,76616817.0,8718871177.0
278.0,278.0,126.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2068,8689282.803,8673731.147,4309104.477,4364626.67,66.5146,98.7279,44.8372,-31102.692,-3.586,-31103.313,-0.359,,75799.767,4293.283,8.739,1.526,0.7225,29.355,104.4,106902.459,55130.912,51771.547,12.325,78.8013,76.3788,81.3411,65.9058,63.8083,68.0835,20.787,19.5461,21.9743,10.3929,9.6297,11.0254,1131.995,14.9123,74813.836,1618.24,21.1524,55.2773,66.7753,43.2472,123.0642,148.4823,96.1381,53.2787,65.2165,40.8414,98.8173,120.4278,76.0927,0.0,0.0,75799767.0,8689282803.0
279.0,279.0,127.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2069,8658179.49,8641908.223,4292243.954,4349664.268,66.2706,98.6799,45.0535,-32541.885,-3.766,-32542.535,-0.377,,75038.251,4159.98,8.683,1.5183,0.7192,29.381,104.4,107580.136,55458.039,52122.097,12.449,78.8974,76.4824,81.4298,65.9748,63.8843,68.1458,20.8328,19.5984,22.0158,10.4352,9.6758,11.0665,1104.273,14.6963,74075.562,1578.262,20.844,54.6687,66.1244,42.6856,122.2187,147.5594,95.3959,53.0378,64.959,40.6291,98.2901,119.8306,75.6594,0.0,0.0,75038251.0,8658179490.0
280.0,280.0,128.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2070,8625636.955,8608617.261,4274643.696,4333973.566,66.0153,98.6311,45.2745,-34038.785,-3.954,-34039.387,-0.395,,74227.324,4027.242,8.623,1.5098,0.7155,29.406,104.4,108266.109,55806.7,52459.409,12.577,78.9921,76.5802,81.522,66.0418,63.9548,68.2101,20.8772,19.6468,22.0585,10.478,9.7204,11.1099,1076.639,14.4837,73288.062,1538.357,20.5348,54.0577,65.4964,42.0945,121.3907,146.699,94.6233,52.7724,64.6897,40.3781,97.7856,119.2904,75.2136,0.0,0.0,74227324.0,8625636955.0
281.0,281.0,129.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2071,8591597.568,8573882.41,4256312.103,4317570.307,65.7489,98.5812,45.4966,-35429.736,-4.133,-35430.316,-0.413,,73478.762,3900.739,8.57,1.503,0.7126,29.43,104.4,108908.498,56123.592,52784.906,12.703,79.0894,76.6828,81.6144,66.1116,64.0293,68.2758,20.9248,19.6993,22.1033,10.5207,9.7661,11.152,1050.579,14.2785,72561.433,1500.164,20.2309,53.4507,64.853,41.5278,120.5627,145.8158,93.8766,52.4761,64.373,40.1124,97.2803,118.7387,74.779,0.0,0.0,73478762.0,8591597568.0
282.0,282.0,130.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2072,8556167.252,8537771.056,4237296.012,4300475.044,65.472,98.5309,45.7205,-36791.61,-4.309,-36792.393,-0.431,,72791.358,3781.979,8.526,1.4979,0.7105,29.452,104.4,109582.968,56441.352,53141.616,12.835,79.1797,76.7799,81.6977,66.1773,64.1021,68.3343,20.9701,19.7523,22.1428,10.5569,9.8074,11.1858,1028.353,14.1101,71892.741,1465.984,19.9642,52.8805,64.261,40.9824,119.8369,145.0479,93.2186,52.1511,64.0201,39.8245,96.8457,118.2602,74.4136,0.0,0.0,72791358.0,8556167252.0
283.0,283.0,131.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2073,8519374.859,8500269.805,4217590.772,4282679.033,65.1844,98.4802,45.9418,-38209.639,-4.495,-38210.108,-0.45,,72021.085,3659.321,8.473,1.4918,0.7079,29.474,104.4,110230.724,56756.423,53474.301,12.968,79.2738,76.8812,81.7845,66.2444,64.1753,68.3956,21.0166,19.8048,22.1854,10.592,9.8457,11.2201,1003.677,13.9165,71143.523,1429.574,19.6723,52.2635,63.5915,40.4223,119.0956,144.2449,92.5673,51.768,63.5908,39.4966,96.4228,117.7925,74.0618,0.0,0.0,72021085.0,8519374858.999999
284.0,284.0,132.0,1.0,900.0,,,,1.0,1.0,World,0.0,World,4.0,Low,2074,8481164.751,8461316.82,4197155.583,4264161.238,64.8857,98.4286,46.1376,-39695.291,-4.691,-39695.861,-0.469,,71171.19,3537.113,8.412,1.4848,0.7049,29.496,104.4,110866.481,57073.363,53793.118,13.103,79.365,76.9768,81.8716,66.3101,64.2444,68.4583,21.0634,19.8558,22.23,10.6263,9.8825,11.2546,979.059,13.7355,70314.7,1393.959,19.3997,51.6742,62.9626,39.8761,118.409,143.5256,91.9395,51.4,63.1894,39.1698,96.0393,117.389,73.7227,0.0,0.0,71171190.0,8481164751.0
